Giorno	Nr_treno	DataOra	Ritardo_In_Minuti
13-10-2017	590	13/10/17 17.19.00	0.5
13-10-2017	604	13/10/17 11.59.00	-7.0
13-10-2017	612	13/10/17 19.59.00	9.5
13-10-2017	8802	13/10/17 07.36.00	5.0
13-10-2017	8804	13/10/17 08.51.00	27.5
13-10-2017	8806	13/10/17 09.52.00	1.5
13-10-2017	8810	13/10/17 11.52.00	13.0
13-10-2017	8814	13/10/17 13.52.00	5.0
13-10-2017	8818	13/10/17 15.52.00	0.0
13-10-2017	8826	13/10/17 19.52.00	9.5
13-11-2017	11526	13/11/17 09.08.00	0.5
13-11-2017	2130	13/11/17 14.08.00	97.0
13-11-2017	2276	13/11/17 08.40.00	5.0
13-11-2017	2278	13/11/17 10.40.00	8.0
13-11-2017	2280	13/11/17 12.40.00	31.0
13-11-2017	2282	13/11/17 14.40.00	85.0
13-11-2017	2284	13/11/17 16.40.00	23.5
13-11-2017	2286	13/11/17 18.40.00	12.5
13-11-2017	2882	13/11/17 07.13.00	1.5
13-11-2017	2986	13/11/17 07.53.00	3.0
13-11-2017	590	13/11/17 17.19.00	15.5
13-11-2017	604	13/11/17 11.59.00	32.0
13-11-2017	612	13/11/17 19.59.00	8.0
13-11-2017	8802	13/11/17 07.36.00	5.5
13-11-2017	8804	13/11/17 08.51.00	54.0
13-11-2017	8806	13/11/17 09.52.00	12.0
13-11-2017	8810	13/11/17 11.52.00	33.0
13-11-2017	8814	13/11/17 13.52.00	105.0
13-11-2017	8822	13/11/17 17.52.00	8.5
13-11-2017	8824	13/11/17 18.52.00	7.0
13-11-2017	8826	13/11/17 19.52.00	21.0
13-12-2016	11400	13/12/16 07.44.00	8.5
13-12-2016	11414	13/12/16 09.40.00	0.5
13-12-2016	11526	13/12/16 09.08.00	1.0
13-12-2016	2276	13/12/16 08.40.00	1.0
13-12-2016	2986	13/12/16 07.53.00	4.5
13-12-2017	11526	13/12/17 09.08.00	6.0
13-12-2017	11536	13/12/17 15.08.00	6.0
13-12-2017	2130	13/12/17 14.08.00	2.5
13-12-2017	2134	13/12/17 18.08.00	2.0
13-12-2017	2136	13/12/17 20.08.00	1.5
13-12-2017	2276	13/12/17 08.40.00	2.5
13-12-2017	2278	13/12/17 10.40.00	6.5
13-12-2017	2280	13/12/17 12.40.00	1.5
13-12-2017	2282	13/12/17 14.40.00	4.0
13-12-2017	2284	13/12/17 16.40.00	0.5
13-12-2017	2286	13/12/17 18.40.00	9.5
13-12-2017	2288	13/12/17 20.40.00	5.0
13-12-2017	2882	13/12/17 07.13.00	1.0
13-12-2017	2986	13/12/17 07.53.00	3.0
13-12-2017	590	13/12/17 17.19.00	9.0
13-12-2017	596	13/12/17 21.20.00	0.5
13-12-2017	604	13/12/17 11.59.00	-7.5
13-12-2017	612	13/12/17 19.59.00	-2.0
13-12-2017	8802	13/12/17 07.36.00	6.5
13-12-2017	8804	13/12/17 08.51.00	6.0
13-12-2017	8806	13/12/17 09.52.00	11.0
13-12-2017	8810	13/12/17 11.52.00	8.5
13-12-2017	8814	13/12/17 13.52.00	1.0
13-12-2017	8818	13/12/17 15.52.00	2.0
13-12-2017	8822	13/12/17 17.52.00	11.0
13-12-2017	8824	13/12/17 18.52.00	4.5
13-12-2017	8826	13/12/17 19.52.00	8.5
14-10-2017	11526	14/10/17 09.08.00	0.0
14-10-2017	2134	14/10/17 18.08.00	7.5
14-10-2017	2276	14/10/17 08.40.00	0.0
14-10-2017	2278	14/10/17 10.40.00	1.0
14-10-2017	2280	14/10/17 12.40.00	6.0
14-10-2017	2282	14/10/17 14.40.00	0.0
14-10-2017	2284	14/10/17 16.40.00	6.0
14-10-2017	2286	14/10/17 18.40.00	5.0
14-10-2017	2288	14/10/17 20.40.00	2.0
14-10-2017	2882	14/10/17 07.13.00	0.0
14-10-2017	2906	14/10/17 19.08.00	14.0
14-10-2017	2986	14/10/17 07.53.00	-2.5
14-10-2017	590	14/10/17 17.19.00	43.0
14-10-2017	604	14/10/17 11.59.00	0.0
14-10-2017	612	14/10/17 19.59.00	3.0
14-10-2017	8802	14/10/17 07.36.00	22.0
14-10-2017	8804	14/10/17 08.51.00	1.0
14-10-2017	8806	14/10/17 09.52.00	7.0
14-10-2017	8810	14/10/17 11.52.00	1.0
14-10-2017	8814	14/10/17 13.52.00	12.0
14-10-2017	8818	14/10/17 15.52.00	0.0
14-10-2017	8822	14/10/17 17.52.00	17.0
14-10-2017	8824	14/10/17 18.52.00	15.5
14-10-2017	8826	14/10/17 19.52.00	4.0
14-11-2017	11526	14/11/17 09.08.00	0.5
14-11-2017	2276	14/11/17 08.40.00	4.5
14-11-2017	2882	14/11/17 07.13.00	0.0
14-11-2017	2986	14/11/17 07.53.00	0.5
14-11-2017	752	14/11/17 07.00.00	6.5
14-11-2017	8802	14/11/17 07.36.00	3.5
14-11-2017	8804	14/11/17 08.51.00	0.5
15-01-2018	11526	15/01/18 09.08.00	-1.0
15-01-2018	11536	15/01/18 15.08.00	3.5
15-01-2018	2130	15/01/18 14.08.00	-1.0
15-01-2018	2134	15/01/18 18.08.00	1.0
15-01-2018	2136	15/01/18 20.08.00	0.5
15-01-2018	2276	15/01/18 08.40.00	1.0
15-01-2018	2278	15/01/18 10.40.00	2.0
15-01-2018	2280	15/01/18 12.40.00	0.0
15-01-2018	2282	15/01/18 14.40.00	0.0
15-01-2018	2284	15/01/18 16.40.00	0.0
15-01-2018	2286	15/01/18 18.40.00	5.0
15-01-2018	2288	15/01/18 20.40.00	-1.0
15-01-2018	2882	15/01/18 07.13.00	1.0
15-01-2018	2986	15/01/18 07.53.00	6.5
15-01-2018	590	15/01/18 17.19.00	9.5
15-01-2018	604	15/01/18 11.59.00	3.0
15-01-2018	612	15/01/18 19.59.00	0.0
15-01-2018	8802	15/01/18 07.36.00	10.5
15-01-2018	8804	15/01/18 08.51.00	0.5
15-01-2018	8806	15/01/18 09.52.00	1.5
15-01-2018	8810	15/01/18 11.52.00	3.0
15-01-2018	8814	15/01/18 13.52.00	0.5
15-01-2018	8818	15/01/18 15.52.00	1.5
15-01-2018	8822	15/01/18 17.52.00	9.5
15-01-2018	8824	15/01/18 18.52.00	8.0
15-01-2018	8826	15/01/18 19.52.00	-0.5
15-10-2017	11526	15/10/17 09.08.00	0.0
15-10-2017	2130	15/10/17 14.08.00	0.0
15-10-2017	2134	15/10/17 18.08.00	-0.5
15-10-2017	2276	15/10/17 08.40.00	-1.5
15-10-2017	2278	15/10/17 10.40.00	-1.0
15-10-2017	2280	15/10/17 12.40.00	1.0
15-10-2017	2282	15/10/17 14.40.00	0.0
15-10-2017	2284	15/10/17 16.40.00	4.5
15-10-2017	2286	15/10/17 18.40.00	0.0
15-10-2017	2288	15/10/17 20.40.00	4.0
15-10-2017	2882	15/10/17 07.13.00	0.0
15-10-2017	2986	15/10/17 07.53.00	-4.5
15-10-2017	590	15/10/17 17.19.00	1.5
15-10-2017	604	15/10/17 11.59.00	0.0
15-10-2017	612	15/10/17 19.59.00	8.5
15-10-2017	8802	15/10/17 07.36.00	0.0
15-10-2017	8804	15/10/17 08.51.00	0.5
15-10-2017	8806	15/10/17 09.52.00	2.0
15-10-2017	8810	15/10/17 11.52.00	1.0
15-10-2017	8814	15/10/17 13.52.00	1.0
15-10-2017	8818	15/10/17 15.52.00	40.5
15-10-2017	8822	15/10/17 17.52.00	1.5
15-10-2017	8824	15/10/17 18.52.00	1.0
15-10-2017	8826	15/10/17 19.52.00	5.0
15-11-2017	2130	15/11/17 14.08.00	-0.5
15-11-2017	2134	15/11/17 18.08.00	-0.5
15-11-2017	2276	15/11/17 08.40.00	0.5
15-11-2017	2278	15/11/17 10.40.00	5.0
15-11-2017	2280	15/11/17 12.40.00	1.0
15-11-2017	2282	15/11/17 14.40.00	0.5
15-11-2017	2284	15/11/17 16.40.00	1.0
15-11-2017	2286	15/11/17 18.40.00	0.0
15-11-2017	2882	15/11/17 07.13.00	3.5
15-11-2017	2986	15/11/17 07.53.00	2.5
15-11-2017	590	15/11/17 17.19.00	7.5
15-11-2017	604	15/11/17 11.59.00	19.0
15-11-2017	612	15/11/17 19.59.00	7.0
15-11-2017	8802	15/11/17 07.36.00	14.5
15-11-2017	8804	15/11/17 08.51.00	2.5
15-11-2017	8806	15/11/17 09.52.00	0.0
15-11-2017	8810	15/11/17 11.52.00	2.0
15-11-2017	8814	15/11/17 13.52.00	2.0
15-11-2017	8818	15/11/17 15.52.00	88.0
15-11-2017	8822	15/11/17 17.52.00	25.0
15-11-2017	8824	15/11/17 18.52.00	53.5
15-12-2017	11526	15/12/17 09.08.00	5.5
15-12-2017	2130	15/12/17 14.08.00	1.5
15-12-2017	2134	15/12/17 18.08.00	13.5
15-12-2017	2136	15/12/17 20.08.00	8.0
15-12-2017	2276	15/12/17 08.40.00	2.5
15-12-2017	2278	15/12/17 10.40.00	9.0
15-12-2017	2280	15/12/17 12.40.00	1.0
15-12-2017	2282	15/12/17 14.40.00	2.5
15-12-2017	2284	15/12/17 16.40.00	2.5
15-12-2017	2286	15/12/17 18.40.00	1.0
15-12-2017	2288	15/12/17 20.40.00	7.5
15-12-2017	2882	15/12/17 07.13.00	22.0
15-12-2017	2986	15/12/17 07.53.00	6.5
15-12-2017	590	15/12/17 17.19.00	37.5
15-12-2017	596	15/12/17 21.20.00	7.0
15-12-2017	604	15/12/17 11.59.00	5.0
15-12-2017	612	15/12/17 19.59.00	5.0
15-12-2017	8802	15/12/17 07.36.00	10.5
15-12-2017	8804	15/12/17 08.51.00	3.0
15-12-2017	8810	15/12/17 11.52.00	6.0
15-12-2017	8814	15/12/17 13.52.00	11.0
15-12-2017	8818	15/12/17 15.52.00	7.0
15-12-2017	8822	15/12/17 17.52.00	23.0
15-12-2017	8824	15/12/17 18.52.00	50.0
15-12-2017	8826	15/12/17 19.52.00	32.0
16-01-2018	11526	16/01/18 09.08.00	-0.5
16-01-2018	2276	16/01/18 08.40.00	3.5
16-01-2018	2278	16/01/18 10.40.00	1.0
16-01-2018	2280	16/01/18 12.40.00	6.5
16-01-2018	2882	16/01/18 07.13.00	2.5
16-01-2018	2986	16/01/18 07.53.00	-1.0
16-01-2018	604	16/01/18 11.59.00	4.0
16-01-2018	8802	16/01/18 07.36.00	4.5
16-01-2018	8804	16/01/18 08.51.00	3.5
16-01-2018	8806	16/01/18 09.52.00	2.0
16-01-2018	8810	16/01/18 11.52.00	4.5
16-10-2017	11526	16/10/17 09.08.00	0.0
16-10-2017	2130	16/10/17 14.08.00	-1.0
16-10-2017	2134	16/10/17 18.08.00	2.5
16-10-2017	2276	16/10/17 08.40.00	0.5
16-10-2017	2278	16/10/17 10.40.00	5.5
16-10-2017	2280	16/10/17 12.40.00	0.0
16-10-2017	2282	16/10/17 14.40.00	1.0
16-10-2017	2284	16/10/17 16.40.00	5.0
16-10-2017	2286	16/10/17 18.40.00	0.5
16-10-2017	2288	16/10/17 20.40.00	2.5
16-10-2017	2882	16/10/17 07.13.00	1.0
16-10-2017	2986	16/10/17 07.53.00	1.5
16-10-2017	590	16/10/17 17.19.00	-0.5
16-10-2017	604	16/10/17 11.59.00	-7.0
16-10-2017	612	16/10/17 19.59.00	7.5
16-10-2017	8802	16/10/17 07.36.00	4.5
16-10-2017	8804	16/10/17 08.51.00	6.5
16-10-2017	8806	16/10/17 09.52.00	0.5
16-10-2017	8810	16/10/17 11.52.00	19.0
16-10-2017	8814	16/10/17 13.52.00	0.0
16-10-2017	8818	16/10/17 15.52.00	0.0
16-10-2017	8822	16/10/17 17.52.00	4.5
16-10-2017	8824	16/10/17 18.52.00	20.0
16-10-2017	8826	16/10/17 19.52.00	8.0
16-11-2017	11526	16/11/17 09.08.00	0.5
16-11-2017	2130	16/11/17 14.08.00	-0.5
16-11-2017	2134	16/11/17 18.08.00	-0.5
16-11-2017	2276	16/11/17 08.40.00	3.0
16-11-2017	2278	16/11/17 10.40.00	1.5
16-11-2017	2280	16/11/17 12.40.00	0.5
16-11-2017	2282	16/11/17 14.40.00	4.5
16-11-2017	2284	16/11/17 16.40.00	4.5
16-11-2017	2286	16/11/17 18.40.00	10.5
16-11-2017	2882	16/11/17 07.13.00	0.0
16-11-2017	2986	16/11/17 07.53.00	8.5
16-11-2017	590	16/11/17 17.19.00	5.5
16-11-2017	604	16/11/17 11.59.00	-4.0
16-11-2017	612	16/11/17 19.59.00	10.5
16-11-2017	8802	16/11/17 07.36.00	10.5
16-11-2017	8804	16/11/17 08.51.00	23.0
16-11-2017	8806	16/11/17 09.52.00	3.5
16-11-2017	8810	16/11/17 11.52.00	9.5
16-11-2017	8814	16/11/17 13.52.00	0.5
16-11-2017	8818	16/11/17 15.52.00	2.0
16-11-2017	8822	16/11/17 17.52.00	41.5
16-11-2017	8824	16/11/17 18.52.00	13.0
16-11-2017	8826	16/11/17 19.52.00	9.5
16-12-2017	11526	16/12/17 09.08.00	1.5
16-12-2017	11536	16/12/17 15.08.00	8.0
16-12-2017	2130	16/12/17 14.08.00	-1.0
16-12-2017	2134	16/12/17 18.08.00	2.5
16-12-2017	2136	16/12/17 20.08.00	3.0
16-12-2017	2276	16/12/17 08.40.00	0.0
16-12-2017	2278	16/12/17 10.40.00	0.0
16-12-2017	2280	16/12/17 12.40.00	1.0
16-12-2017	2282	16/12/17 14.40.00	5.5
16-12-2017	2284	16/12/17 16.40.00	1.5
16-12-2017	2286	16/12/17 18.40.00	1.0
16-12-2017	2288	16/12/17 20.40.00	5.0
16-12-2017	2882	16/12/17 07.13.00	1.5
16-12-2017	2986	16/12/17 07.53.00	0.0
16-12-2017	590	16/12/17 17.19.00	0.5
16-12-2017	604	16/12/17 11.59.00	-0.5
16-12-2017	612	16/12/17 19.59.00	60.0
16-12-2017	8802	16/12/17 07.36.00	3.0
16-12-2017	8804	16/12/17 08.51.00	1.5
16-12-2017	8806	16/12/17 09.52.00	19.0
16-12-2017	8810	16/12/17 11.52.00	0.0
16-12-2017	8814	16/12/17 13.52.00	6.0
16-12-2017	8818	16/12/17 15.52.00	2.0
16-12-2017	8822	16/12/17 17.52.00	2.5
16-12-2017	8824	16/12/17 18.52.00	1.5
16-12-2017	8826	16/12/17 19.52.00	34.0
17-10-2017	11526	17/10/17 09.08.00	1.0
17-10-2017	2130	17/10/17 14.08.00	7.0
17-10-2017	2134	17/10/17 18.08.00	7.0
17-10-2017	2276	17/10/17 08.40.00	1.0
17-10-2017	2278	17/10/17 10.40.00	21.0
17-10-2017	2280	17/10/17 12.40.00	-0.5
17-10-2017	2282	17/10/17 14.40.00	4.0
17-10-2017	2284	17/10/17 16.40.00	1.0
17-10-2017	2286	17/10/17 18.40.00	6.5
17-10-2017	2288	17/10/17 20.40.00	2.0
17-10-2017	2882	17/10/17 07.13.00	3.0
17-10-2017	2986	17/10/17 07.53.00	2.5
17-10-2017	590	17/10/17 17.19.00	1.0
17-10-2017	604	17/10/17 11.59.00	3.0
17-10-2017	612	17/10/17 19.59.00	-6.0
17-10-2017	8802	17/10/17 07.36.00	4.0
17-10-2017	8804	17/10/17 08.51.00	13.0
17-10-2017	8806	17/10/17 09.52.00	2.0
17-10-2017	8810	17/10/17 11.52.00	4.0
17-10-2017	8814	17/10/17 13.52.00	17.5
17-10-2017	8818	17/10/17 15.52.00	9.5
17-10-2017	8822	17/10/17 17.52.00	15.0
17-10-2017	8824	17/10/17 18.52.00	2.5
17-10-2017	8826	17/10/17 19.52.00	9.0
17-11-2017	11526	17/11/17 09.08.00	0.0
17-11-2017	2130	17/11/17 14.08.00	0.0
17-11-2017	2134	17/11/17 18.08.00	8.5
17-11-2017	2276	17/11/17 08.40.00	0.5
17-11-2017	2278	17/11/17 10.40.00	2.0
17-11-2017	2280	17/11/17 12.40.00	6.0
17-11-2017	2282	17/11/17 14.40.00	0.5
17-11-2017	2284	17/11/17 16.40.00	10.0
17-11-2017	2286	17/11/17 18.40.00	3.0
17-11-2017	2882	17/11/17 07.13.00	0.0
17-11-2017	2986	17/11/17 07.53.00	4.0
17-11-2017	590	17/11/17 17.19.00	33.5
17-11-2017	604	17/11/17 11.59.00	-2.0
17-11-2017	612	17/11/17 19.59.00	-3.0
17-11-2017	8802	17/11/17 07.36.00	14.0
17-11-2017	8804	17/11/17 08.51.00	10.5
17-11-2017	8806	17/11/17 09.52.00	2.5
17-11-2017	8810	17/11/17 11.52.00	12.0
17-11-2017	8814	17/11/17 13.52.00	3.5
17-11-2017	8818	17/11/17 15.52.00	4.5
17-11-2017	8822	17/11/17 17.52.00	7.0
17-11-2017	8824	17/11/17 18.52.00	2.0
17-11-2017	8826	17/11/17 19.52.00	13.5
17-12-2017	11526	17/12/17 09.08.00	0.0
17-12-2017	11536	17/12/17 15.08.00	0.0
17-12-2017	2134	17/12/17 18.08.00	-0.5
17-12-2017	2136	17/12/17 20.08.00	18.0
17-12-2017	2276	17/12/17 08.40.00	-1.0
17-12-2017	2278	17/12/17 10.40.00	0.5
17-12-2017	2280	17/12/17 12.40.00	0.5
17-12-2017	2282	17/12/17 14.40.00	-1.5
17-12-2017	2284	17/12/17 16.40.00	20.0
17-12-2017	2286	17/12/17 18.40.00	-1.0
17-12-2017	2288	17/12/17 20.40.00	0.0
17-12-2017	2882	17/12/17 07.13.00	6.5
17-12-2017	2906	17/12/17 19.08.00	13.0
17-12-2017	590	17/12/17 17.19.00	1.5
17-12-2017	596	17/12/17 21.20.00	1.5
17-12-2017	604	17/12/17 11.59.00	0.0
17-12-2017	612	17/12/17 19.59.00	0.0
17-12-2017	8802	17/12/17 07.36.00	1.5
17-12-2017	8804	17/12/17 08.51.00	5.0
17-12-2017	8806	17/12/17 09.52.00	0.5
17-12-2017	8810	17/12/17 11.52.00	0.5
17-12-2017	8814	17/12/17 13.52.00	0.0
17-12-2017	8818	17/12/17 15.52.00	0.0
17-12-2017	8822	17/12/17 17.52.00	5.5
17-12-2017	8824	17/12/17 18.52.00	1.0
17-12-2017	8826	17/12/17 19.52.00	1.0
18-10-2017	11526	18/10/17 09.08.00	0.0
18-10-2017	2130	18/10/17 14.08.00	1.0
18-10-2017	2276	18/10/17 08.40.00	3.0
18-10-2017	2278	18/10/17 10.40.00	4.0
18-10-2017	2280	18/10/17 12.40.00	1.0
18-10-2017	2282	18/10/17 14.40.00	-1.0
18-10-2017	2284	18/10/17 16.40.00	-1.0
18-10-2017	2286	18/10/17 18.40.00	-0.5
18-10-2017	2288	18/10/17 20.40.00	2.0
18-10-2017	2882	18/10/17 07.13.00	5.0
18-10-2017	2986	18/10/17 07.53.00	0.0
18-10-2017	590	18/10/17 17.19.00	4.5
18-10-2017	604	18/10/17 11.59.00	-9.0
18-10-2017	8802	18/10/17 07.36.00	3.0
18-10-2017	8804	18/10/17 08.51.00	0.5
18-10-2017	8806	18/10/17 09.52.00	15.5
18-10-2017	8810	18/10/17 11.52.00	12.0
18-10-2017	8814	18/10/17 13.52.00	10.5
18-10-2017	8818	18/10/17 15.52.00	180.5
18-10-2017	8822	18/10/17 17.52.00	177.5
18-10-2017	8824	18/10/17 18.52.00	132.0
18-11-2017	11526	18/11/17 09.08.00	-0.5
18-11-2017	2134	18/11/17 18.08.00	3.5
18-11-2017	2276	18/11/17 08.40.00	1.0
18-11-2017	2278	18/11/17 10.40.00	2.5
18-11-2017	2280	18/11/17 12.40.00	4.0
18-11-2017	2282	18/11/17 14.40.00	-0.5
18-11-2017	2284	18/11/17 16.40.00	-1.5
18-11-2017	2286	18/11/17 18.40.00	1.5
18-11-2017	2882	18/11/17 07.13.00	0.5
18-11-2017	2986	18/11/17 07.53.00	0.0
18-11-2017	590	18/11/17 17.19.00	0.0
18-11-2017	604	18/11/17 11.59.00	0.0
18-11-2017	612	18/11/17 19.59.00	9.0
18-11-2017	8802	18/11/17 07.36.00	1.0
18-11-2017	8804	18/11/17 08.51.00	4.5
18-11-2017	8806	18/11/17 09.52.00	1.0
18-11-2017	8810	18/11/17 11.52.00	1.5
18-11-2017	8814	18/11/17 13.52.00	0.5
18-11-2017	8818	18/11/17 15.52.00	2.0
18-11-2017	8822	18/11/17 17.52.00	1.0
18-11-2017	8824	18/11/17 18.52.00	0.5
18-11-2017	8826	18/11/17 19.52.00	9.0
18-12-2017	11526	18/12/17 09.08.00	0.0
18-12-2017	2276	18/12/17 08.40.00	-0.5
18-12-2017	2278	18/12/17 10.40.00	-1.0
18-12-2017	2280	18/12/17 12.40.00	-0.5
18-12-2017	2282	18/12/17 14.40.00	-0.5
18-12-2017	2284	18/12/17 16.40.00	1.5
18-12-2017	2286	18/12/17 18.40.00	4.5
18-12-2017	2288	18/12/17 20.40.00	1.0
18-12-2017	2882	18/12/17 07.13.00	0.5
18-12-2017	2986	18/12/17 07.53.00	2.0
18-12-2017	590	18/12/17 17.19.00	9.0
18-12-2017	604	18/12/17 11.59.00	8.5
18-12-2017	612	18/12/17 19.59.00	3.0
18-12-2017	8802	18/12/17 07.36.00	6.5
18-12-2017	8804	18/12/17 08.51.00	-0.5
18-12-2017	8806	18/12/17 09.52.00	1.0
18-12-2017	8810	18/12/17 11.52.00	0.5
18-12-2017	8814	18/12/17 13.52.00	0.0
18-12-2017	8818	18/12/17 15.52.00	2.5
18-12-2017	8822	18/12/17 17.52.00	1.0
18-12-2017	8824	18/12/17 18.52.00	6.0
19-10-2017	11526	19/10/17 09.08.00	-0.5
19-10-2017	2130	19/10/17 14.08.00	-1.0
19-10-2017	2134	19/10/17 18.08.00	-1.0
19-10-2017	2276	19/10/17 08.40.00	1.5
19-10-2017	2278	19/10/17 10.40.00	0.5
19-10-2017	2280	19/10/17 12.40.00	1.5
19-10-2017	2282	19/10/17 14.40.00	2.5
19-10-2017	2284	19/10/17 16.40.00	0.5
19-10-2017	2286	19/10/17 18.40.00	-0.5
19-10-2017	2288	19/10/17 20.40.00	0.0
19-10-2017	2882	19/10/17 07.13.00	2.0
19-10-2017	2986	19/10/17 07.53.00	9.5
19-10-2017	590	19/10/17 17.19.00	101.5
19-10-2017	604	19/10/17 11.59.00	-5.0
19-10-2017	612	19/10/17 19.59.00	11.5
19-10-2017	8802	19/10/17 07.36.00	8.5
19-10-2017	8804	19/10/17 08.51.00	2.0
19-10-2017	8806	19/10/17 09.52.00	6.5
19-10-2017	8810	19/10/17 11.52.00	9.5
19-10-2017	8814	19/10/17 13.52.00	2.0
19-10-2017	8818	19/10/17 15.52.00	3.0
19-10-2017	8822	19/10/17 17.52.00	21.5
19-10-2017	8824	19/10/17 18.52.00	2.5
19-10-2017	8826	19/10/17 19.52.00	12.5
19-11-2017	11526	19/11/17 09.08.00	0.0
19-11-2017	2134	19/11/17 18.08.00	0.5
19-11-2017	2276	19/11/17 08.40.00	0.5
19-11-2017	2278	19/11/17 10.40.00	-1.0
19-11-2017	2280	19/11/17 12.40.00	1.0
19-11-2017	2282	19/11/17 14.40.00	-1.0
19-11-2017	2284	19/11/17 16.40.00	1.0
19-11-2017	2286	19/11/17 18.40.00	3.0
19-11-2017	2288	19/11/17 20.40.00	0.5
19-11-2017	2882	19/11/17 07.13.00	1.0
19-11-2017	2986	19/11/17 07.53.00	-2.5
19-11-2017	590	19/11/17 17.19.00	2.5
19-11-2017	604	19/11/17 11.59.00	-7.5
19-11-2017	612	19/11/17 19.59.00	24.0
19-11-2017	8802	19/11/17 07.36.00	-0.5
19-11-2017	8804	19/11/17 08.51.00	0.0
19-11-2017	8806	19/11/17 09.52.00	1.0
19-11-2017	8810	19/11/17 11.52.00	12.5
19-11-2017	8814	19/11/17 13.52.00	22.5
19-11-2017	8818	19/11/17 15.52.00	3.5
19-11-2017	8822	19/11/17 17.52.00	2.5
19-11-2017	8824	19/11/17 18.52.00	7.0
19-11-2017	8826	19/11/17 19.52.00	25.5
19-12-2017	11526	19/12/17 09.08.00	-0.5
19-12-2017	2276	19/12/17 08.40.00	5.5
19-12-2017	2278	19/12/17 10.40.00	8.0
19-12-2017	2280	19/12/17 12.40.00	1.5
19-12-2017	2282	19/12/17 14.40.00	-1.5
19-12-2017	2284	19/12/17 16.40.00	-0.5
19-12-2017	2288	19/12/17 20.40.00	3.5
19-12-2017	2882	19/12/17 07.13.00	1.5
19-12-2017	2986	19/12/17 07.53.00	2.0
19-12-2017	590	19/12/17 17.19.00	1.0
19-12-2017	596	19/12/17 21.20.00	7.0
19-12-2017	604	19/12/17 11.59.00	-5.5
19-12-2017	612	19/12/17 19.59.00	9.0
19-12-2017	8802	19/12/17 07.36.00	5.0
19-12-2017	8804	19/12/17 08.51.00	10.5
19-12-2017	8806	19/12/17 09.52.00	9.0
19-12-2017	8810	19/12/17 11.52.00	36.0
19-12-2017	8814	19/12/17 13.52.00	91.5
19-12-2017	8818	19/12/17 15.52.00	0.5
19-12-2017	8822	19/12/17 17.52.00	14.5
19-12-2017	8824	19/12/17 18.52.00	2.5
19-12-2017	8826	19/12/17 19.52.00	8.5
20-10-2017	11526	20/10/17 09.08.00	12.0
20-10-2017	2130	20/10/17 14.08.00	0.0
20-10-2017	2134	20/10/17 18.08.00	1.5
20-10-2017	2276	20/10/17 08.40.00	4.5
20-10-2017	2278	20/10/17 10.40.00	-1.0
20-10-2017	2280	20/10/17 12.40.00	-0.5
20-10-2017	2282	20/10/17 14.40.00	1.0
20-10-2017	2284	20/10/17 16.40.00	-1.0
20-10-2017	2286	20/10/17 18.40.00	0.5
20-10-2017	2288	20/10/17 20.40.00	1.5
20-10-2017	2882	20/10/17 07.13.00	3.5
20-10-2017	2986	20/10/17 07.53.00	-2.5
20-10-2017	590	20/10/17 17.19.00	4.0
20-10-2017	604	20/10/17 11.59.00	-6.0
20-10-2017	612	20/10/17 19.59.00	13.5
20-10-2017	8802	20/10/17 07.36.00	3.5
20-10-2017	8804	20/10/17 08.51.00	23.0
20-10-2017	8806	20/10/17 09.52.00	1.5
20-10-2017	8810	20/10/17 11.52.00	7.0
20-10-2017	8814	20/10/17 13.52.00	0.5
20-10-2017	8818	20/10/17 15.52.00	1.0
20-10-2017	8822	20/10/17 17.52.00	1.5
20-10-2017	8824	20/10/17 18.52.00	10.5
20-10-2017	8826	20/10/17 19.52.00	13.5
20-11-2017	11526	20/11/17 09.08.00	8.0
20-11-2017	2134	20/11/17 18.08.00	2.5
20-11-2017	2276	20/11/17 08.40.00	3.0
20-11-2017	2278	20/11/17 10.40.00	5.5
20-11-2017	2280	20/11/17 12.40.00	1.5
20-11-2017	2282	20/11/17 14.40.00	4.5
20-11-2017	2284	20/11/17 16.40.00	4.5
20-11-2017	2286	20/11/17 18.40.00	5.0
20-11-2017	2288	20/11/17 20.40.00	2.0
20-11-2017	2882	20/11/17 07.13.00	2.0
20-11-2017	2986	20/11/17 07.53.00	2.0
20-11-2017	590	20/11/17 17.19.00	0.0
20-11-2017	596	20/11/17 21.20.00	28.5
20-11-2017	604	20/11/17 11.59.00	-9.0
20-11-2017	612	20/11/17 19.59.00	49.0
20-11-2017	8802	20/11/17 07.36.00	6.5
20-11-2017	8804	20/11/17 08.51.00	19.0
20-11-2017	8806	20/11/17 09.52.00	6.5
20-11-2017	8810	20/11/17 11.52.00	55.0
20-11-2017	8814	20/11/17 13.52.00	9.5
20-11-2017	8818	20/11/17 15.52.00	0.5
20-11-2017	8822	20/11/17 17.52.00	5.0
20-11-2017	8824	20/11/17 18.52.00	46.5
20-11-2017	8826	20/11/17 19.52.00	7.0
20-12-2017	11526	20/12/17 09.08.00	-0.5
20-12-2017	2276	20/12/17 08.40.00	0.5
20-12-2017	2278	20/12/17 10.40.00	-0.5
20-12-2017	2280	20/12/17 12.40.00	0.0
20-12-2017	2282	20/12/17 14.40.00	1.0
20-12-2017	2284	20/12/17 16.40.00	0.5
20-12-2017	2286	20/12/17 18.40.00	1.5
20-12-2017	2288	20/12/17 20.40.00	0.0
20-12-2017	2882	20/12/17 07.13.00	-0.5
