station,mean_delay,std_dev
S.ILARIO,2.40625,6.707935168945004
PALIDANO,4.387015177065768,4.217569032274274
NAPOLI CENTRALE,5.159010600706713,10.313755966580999
ROMANORE,4.779761904761906,4.259217715494722
CASALPUSTERLENGO,3.548611111111111,4.8213973268516455
BRESSANONE,8.0,0.0
S.NICOLO',4.607638888888889,7.048573528861268
SAN GIOVANNI IN PERSICETO,5.830935251798561,6.640770525845373
CREMONA,4.585964912280701,6.776913964784298
FIDENZA,3.0047619047619043,13.072269331687151
ANCONA,3.9288256227757996,6.921079561050704
FORMIA-GAETA,8.325925925925924,23.764415775664496
TRENTO,6.351265822784813,13.754849694098152
SANTARCANGELO DI ROMAGNA,4.180555555555555,2.676373649731278
FANO,3.166666666666667,4.445122561114973
CESENA,3.923694779116467,11.079269038280174
RUBIERA,3.0729166666666665,5.824942975200328
SAVIGNANO SUL RUBICONE,8.5,2.1213203435596424
CASARSA,-2.0,0.0
VERONA PORTA NUOVA,5.998858447488586,21.650344405609776
REMEDELLO SOPRA,5.898009950248756,5.767867545280533
CALVISANO,5.199300699300699,5.7955604245228365
VOGHERA,4.6573426573426575,12.563559475388262
FORTEZZA,5.0,0.0
VILLAFRANCA DI VERONA,2.738351254480287,4.2681687991173956
ORTE,11.91417910447761,28.93378011991919
MEZZANI RONDANI,7.356643356643356,5.206179419359043
SANGUINETTO,3.635321100917431,4.26957839440902
PORDENONE,-3.0,0.0
LATINA,7.15185185185185,23.98190191955969
AVERSA,6.088888888888889,11.791545584175196
BOLOGNA C.LE/AV,10.145390070921984,34.91471952215918
VIADANA BRESCIANA,4.961538461538463,5.762028729645209
MOZZECANE,4.4550359712230225,4.314858866569401
ESTE,0.7567567567567561,3.371000136823706
ORA,7.5,4.949747468305833
OSPEDALETTO EUGANEO,1.1238738738738732,3.512320569783628
BOLZANO,3.5492957746478897,14.288976788300056
CASTEL D`ARIO,1.1261467889908265,5.204252498728288
DOSSOBUONO,3.3924731182795713,3.8153298289153788
GAZZO DI BIGARELLO,0.5229357798165135,5.152237812360705
FIORENZUOLA,3.038062283737025,10.356003578654628
S.BENEDETTO DEL TRONTO,3.714285714285714,4.122274940482683
FORLI`,5.695205479452054,13.466609189433516
MILANO ROGOREDO,3.8057040998217446,8.72039089749673
FIRENZE RIFREDI,6.694656488549622,33.60583583243357
STRADELLA,4.423611111111111,7.454129996287564
CREVALCORE,4.841726618705036,6.700918164219117
FERRARA,11.0,0.0
PADOVA,2.0,0.0
GORIZIA CENTRALE,-2.0,0.0
AREZZO,7.744525547445258,27.907417630095974
MILANO LAMBRATE,2.170930232558141,5.417464340313746
QUATTRO VILLE,-2.2236842105263164,3.502901518718016
BONFERRARO,4.848623853211009,5.101054642537807
FALCONARA MARITTIMA,3.6627906976744193,3.8776013398959406
CATTOLICA S.GIOVANNI GABICCE,4.6484375,4.804180993643458
MONTAGNANA,0.8355855855855857,3.103966863389823
BOSCHI S.ANNA,1.7488584474885833,3.590052013762802
PONTE GARDENA,5.5,3.5355339059327378
REGGIO EMILIA,6.3226950354609945,13.028576973173546
BRESCIA,5.265748031496064,8.097555383767244
FAENZA,6.5793103448275865,13.539637779044892
LEGNAGO,0.8607305936073055,3.610002848295544
BOZZOLO,9.848591549295774,8.045964901345702
RIMINIFIERA,15.0,4.242640687119285
LEVATA,7.524701873935261,4.3937769797943265
PESARO,4.992727272727271,9.772967605569406
ROVIGO,6.5,0.0
SALETTO,-0.556306306306307,3.346198066240563
SACILE,-1.5,0.0
TORRILE S. POLO,3.6678321678321684,4.163872138154774
MEZZOCORONA,7.083333333333334,8.100925873009825
MANTOVA FRASSINE,0.4449541284403675,4.199429108414114
CODROIPO,0.0,0.0
